,éûçè,K [ﬂC],WT [ﬂC],MG [ﬂC],SC [ﬂC],No5 [V],No6 [V],No7 [V],No8 [V],No9 [V],No10 [V],No11 [V],No12 [V]
2021/09/29,20:56:20,-5.76,-6.45,-5.42,-6.74,0,0,0,0,0,0,0,0
2021/09/29,20:56:25,-5.69,-6.32,-5.48,-6.86,0,0,0,0,0,0,0,0
2021/09/29,20:56:30,-5.83,-6.35,-5.29,-6.78,0,0,0,0,0,0,0,0
2021/09/29,20:56:35,-5.68,-6.38,-5.57,-6.78,0,0,0,0,0,0,0,0
2021/09/29,20:56:40,-5.66,-6.25,-5.48,-6.85,0,0,0,0,0,0,0,0
2021/09/29,20:56:45,-5.83,-6.32,-5.34,-6.77,0,0,0,0,0,0,0,0
2021/09/29,20:56:50,-5.65,-6.38,-5.57,-6.75,0,0,0,0,0,0,0,0
2021/09/29,20:56:55,-5.65,-6.25,-5.46,-6.78,0,0,0,0,0,0,0,0
2021/09/29,20:57:00,-5.7,-6.41,-5.39,-6.68,0,0,0,0,0,0,0,0
2021/09/29,20:57:05,-5.56,-6.38,-5.59,-6.72,0,0,0,0,0,0,0,0
2021/09/29,20:57:10,-5.63,-6.27,-5.45,-6.72,0,0,0,0,0,0,0,0
2021/09/29,20:57:15,-5.7,-6.42,-5.38,-6.67,0,0,0,0,0,0,0,0
2021/09/29,20:57:20,-5.55,-6.38,-5.49,-6.74,0,0,0,0,0,0,0,0
2021/09/29,20:57:25,-5.73,-6.29,-5.25,-6.74,0,0,0,0,0,0,0,0
2021/09/29,20:57:30,-5.72,-6.41,-5.34,-6.67,0,0,0,0,0,0,0,0
2021/09/29,20:57:35,-5.61,-6.34,-5.41,-6.72,0,0,0,0,0,0,0,0
2021/09/29,20:57:40,-5.76,-6.28,-5.21,-6.71,0,0,0,0,0,0,0,0
2021/09/29,20:57:45,-5.73,-6.38,-5.32,-6.67,0,0,0,0,0,0,0,0
2021/09/29,20:57:50,-5.65,-6.21,-5.38,-6.77,0,0,0,0,0,0,0,0
2021/09/29,20:57:55,-5.8,-6.25,-5.25,-6.68,0,0,0,0,0,0,0,0
2021/09/29,20:58:00,-5.73,-6.32,-5.35,-6.67,0,0,0,0,0,0,0,0
2021/09/29,20:58:05,-5.65,-6.2,-5.35,-6.72,0,0,0,0,0,0,0,0
2021/09/29,20:58:10,-5.68,-6.35,-5.32,-6.61,0,0,0,0,0,0,0,0
2021/09/29,20:58:15,-5.54,-6.31,-5.49,-6.65,0,0,0,0,0,0,0,0
2021/09/29,20:58:20,-5.63,-6.22,-5.24,-6.64,0,0,0,0,0,0,0,0
2021/09/29,20:58:25,-5.69,-6.31,-5.29,-6.58,0,0,0,0,0,0,0,0
2021/09/29,20:58:30,-5.56,-6.29,-5.46,-6.63,0,0,0,0,0,0,0,0
2021/09/29,20:58:35,-5.61,-6.2,-5.27,-6.61,0,0,0,0,0,0,0,0
2021/09/29,20:58:40,-5.69,-6.35,-5.27,-6.54,0,0,0,0,0,0,0,0
2021/09/29,20:58:45,-5.61,-6.27,-5.32,-6.6,0,0,0,0,0,0,0,0
2021/09/29,20:58:50,-5.66,-6.2,-5.17,-6.6,0,0,0,0,0,0,0,0
2021/09/29,20:58:55,-5.7,-6.35,-5.24,-6.51,0,0,0,0,0,0,0,0
2021/09/29,20:59:00,-5.63,-6.22,-5.27,-6.63,0,0,0,0,0,0,0,0
2021/09/29,20:59:05,-5.77,-6.2,-5.1,-6.57,0,0,0,0,0,0,0,0
2021/09/29,20:59:10,-5.73,-6.25,-5.25,-6.54,0,0,0,0,0,0,0,0
2021/09/29,20:59:15,-5.65,-6.2,-5.25,-6.61,0,0,0,0,0,0,0,0
2021/09/29,20:59:20,-5.79,-6.2,-5.07,-6.54,0,0,0,0,0,0,0,0
2021/09/29,20:59:25,-5.68,-6.24,-5.34,-6.53,0,0,0,0,0,0,0,0
2021/09/29,20:59:30,-5.63,-6.11,-5.28,-6.58,0,0,0,0,0,0,0,0
2021/09/29,20:59:35,-5.7,-6.21,-5.22,-6.5,0,0,0,0,0,0,0,0
2021/09/29,20:59:40,-5.62,-6.22,-5.36,-6.51,0,0,0,0,0,0,0,0
2021/09/29,20:59:45,-5.62,-6.11,-5.27,-6.58,0,0,0,0,0,0,0,0
2021/09/29,20:59:50,-5.68,-6.25,-5.21,-6.47,0,0,0,0,0,0,0,0
2021/09/29,20:59:55,-5.54,-6.24,-5.39,-6.51,0,0,0,0,0,0,0,0
2021/09/29,21:00:00,-5.63,-6.18,-5.13,-6.48,0,0,0,0,0,0,0,0
2021/09/29,21:00:05,-5.69,-6.31,-5.18,-6.44,0,0,0,0,0,0,0,0
2021/09/29,21:00:10,-5.54,-6.22,-5.36,-6.5,0,0,0,0,0,0,0,0
2021/09/29,21:00:15,-5.69,-6.18,-5.08,-6.48,0,0,0,0,0,0,0,0
2021/09/29,21:00:20,-5.69,-6.28,-5.15,-6.39,0,0,0,0,0,0,0,0
2021/09/29,21:00:25,-5.63,-6.15,-5.2,-6.57,0,0,0,0,0,0,0,0
2021/09/29,21:00:30,-5.79,-6.14,-5.01,-6.51,0,0,0,0,0,0,0,0
2021/09/29,21:00:35,-5.7,-6.27,-5.14,-6.43,0,0,0,0,0,0,0,0
2021/09/29,21:00:40,-5.63,-6.14,-5.18,-6.57,0,0,0,0,0,0,0,0
2021/09/29,21:00:45,-5.77,-6.15,-5.01,-6.5,0,0,0,0,0,0,0,0
2021/09/29,21:00:50,-5.61,-6.2,-5.18,-6.48,0,0,0,0,0,0,0,0
2021/09/29,21:00:55,-5.54,-6.07,-5.2,-6.54,0,0,0,0,0,0,0,0
2021/09/29,21:01:00,-5.68,-6.14,-5,-6.47,0,0,0,0,0,0,0,0
2021/09/29,21:01:05,-5.6,-6.18,-5.25,-6.47,0,0,0,0,0,0,0,0
2021/09/29,21:01:10,-5.53,-6.06,-5.18,-6.53,0,0,0,0,0,0,0,0
2021/09/29,21:01:15,-5.63,-6.15,-5.13,-6.46,0,0,0,0,0,0,0,0
2021/09/29,21:01:20,-5.47,-6.18,-5.32,-6.46,0,0,0,0,0,0,0,0
2021/09/29,21:01:25,-5.53,-6.04,-5.18,-6.53,0,0,0,0,0,0,0,0
2021/09/29,21:01:30,-5.6,-6.18,-5.13,-6.4,0,0,0,0,0,0,0,0
2021/09/29,21:01:35,-5.46,-6.18,-5.31,-6.47,0,0,0,0,0,0,0,0
2021/09/29,21:01:40,-5.52,-6.1,-5.08,-6.46,0,0,0,0,0,0,0,0
2021/09/29,21:01:45,-5.59,-6.24,-5.11,-6.41,0,0,0,0,0,0,0,0
2021/09/29,21:01:50,-5.45,-6.15,-5.29,-6.47,0,0,0,0,0,0,0,0
2021/09/29,21:01:55,-5.57,-6.08,-5,-6.47,0,0,0,0,0,0,0,0
2021/09/29,21:02:00,-5.61,-6.22,-5.08,-6.4,0,0,0,0,0,0,0,0
2021/09/29,21:02:05,-5.53,-6.01,-5.15,-6.53,0,0,0,0,0,0,0,0
2021/09/29,21:02:10,-5.59,-6.18,-5.11,-6.41,0,0,0,0,0,0,0,0
2021/09/29,21:02:15,-5.49,-6.13,-5.14,-6.46,0,0,0,0,0,0,0,0
2021/09/29,21:02:20,-5.66,-6.08,-4.97,-6.46,0,0,0,0,0,0,0,0
2021/09/29,21:02:25,-5.61,-6.18,-5.07,-6.4,0,0,0,0,0,0,0,0
2021/09/29,21:02:30,-5.54,-6.03,-5.13,-6.48,0,0,0,0,0,0,0,0
2021/09/29,21:02:35,-5.67,-6.07,-4.93,-6.41,0,0,0,0,0,0,0,0
2021/09/29,21:02:40,-5.61,-6.13,-5.1,-6.41,0,0,0,0,0,0,0,0
2021/09/29,21:02:45,-5.53,-6.01,-5.13,-6.48,0,0,0,0,0,0,0,0
2021/09/29,21:02:50,-5.67,-6.06,-5.04,-6.44,0,0,0,0,0,0,0,0
2021/09/29,21:02:55,-5.49,-6.11,-5.24,-6.41,0,0,0,0,0,0,0,0
2021/09/29,21:03:00,-5.54,-6,-5.13,-6.46,0,0,0,0,0,0,0,0
2021/09/29,21:03:05,-5.61,-6.06,-5.06,-6.4,0,0,0,0,0,0,0,0
2021/09/29,21:03:10,-5.47,-6.1,-5.25,-6.39,0,0,0,0,0,0,0,0
2021/09/29,21:03:15,-5.52,-6.01,-5.13,-6.39,0,0,0,0,0,0,0,0
2021/09/29,21:03:20,-5.57,-6.18,-5.04,-6.29,0,0,0,0,0,0,0,0
2021/09/29,21:03:25,-5.45,-6.1,-5.24,-6.36,0,0,0,0,0,0,0,0
2021/09/29,21:03:30,-5.49,-6.01,-5.07,-6.36,0,0,0,0,0,0,0,0
2021/09/29,21:03:35,-5.57,-6.17,-5.04,-6.3,0,0,0,0,0,0,0,0
2021/09/29,21:03:40,-5.46,-6.08,-5.11,-6.36,0,0,0,0,0,0,0,0
2021/09/29,21:03:45,-5.61,-6.03,-4.92,-6.36,0,0,0,0,0,0,0,0
2021/09/29,21:03:50,-5.47,-6.15,-5.03,-6.3,0,0,0,0,0,0,0,0
2021/09/29,21:03:55,-5.36,-6.07,-5.08,-6.39,0,0,0,0,0,0,0,0
2021/09/29,21:04:00,-5.52,-6.01,-4.9,-6.39,0,0,0,0,0,0,0,0
2021/09/29,21:04:05,-5.47,-6.1,-5.03,-6.36,0,0,0,0,0,0,0,0
2021/09/29,21:04:10,-5.4,-5.97,-5.08,-6.44,0,0,0,0,0,0,0,0
2021/09/29,21:04:15,-5.52,-6.01,-4.89,-6.37,0,0,0,0,0,0,0,0
2021/09/29,21:04:20,-5.47,-6.06,-5.08,-6.34,0,0,0,0,0,0,0,0
2021/09/29,21:04:25,-5.38,-5.94,-5.08,-6.43,0,0,0,0,0,0,0,0
2021/09/29,21:04:30,-5.5,-6.01,-5.01,-6.37,0,0,0,0,0,0,0,0
2021/09/29,21:04:35,-5.33,-6.04,-5.2,-6.34,0,0,0,0,0,0,0,0
2021/09/29,21:04:40,-5.38,-5.92,-5.07,-6.4,0,0,0,0,0,0,0,0
2021/09/29,21:04:45,-5.47,-6.01,-5.01,-6.32,0,0,0,0,0,0,0,0
2021/09/29,21:04:50,-5.3,-6.04,-5.2,-6.33,0,0,0,0,0,0,0,0
2021/09/29,21:04:55,-5.36,-5.96,-5.04,-6.32,0,0,0,0,0,0,0,0
2021/09/29,21:05:00,-5.45,-6.1,-5,-6.26,0,0,0,0,0,0,0,0
2021/09/29,21:05:05,-5.3,-6.03,-5.18,-6.32,0,0,0,0,0,0,0,0
2021/09/29,21:05:10,-5.37,-5.97,-4.94,-6.29,0,0,0,0,0,0,0,0
2021/09/29,21:05:15,-5.45,-6.13,-4.99,-6.23,0,0,0,0,0,0,0,0
2021/09/29,21:05:20,-5.37,-6.04,-5.03,-6.29,0,0,0,0,0,0,0,0
2021/09/29,21:05:25,-5.51,-6.01,-4.86,-6.29,0,0,0,0,0,0,0,0
2021/09/29,21:05:30,-5.47,-6.13,-4.96,-6.22,0,0,0,0,0,0,0,0
2021/09/29,21:05:35,-5.37,-6.01,-5,-6.3,0,0,0,0,0,0,0,0
2021/09/29,21:05:40,-5.51,-5.99,-4.82,-6.27,0,0,0,0,0,0,0,0
2021/09/29,21:05:45,-5.45,-6.04,-4.99,-6.27,0,0,0,0,0,0,0,0
2021/09/29,21:05:50,-5.36,-5.9,-5,-6.34,0,0,0,0,0,0,0,0
2021/09/29,21:05:55,-5.47,-5.96,-4.8,-6.29,0,0,0,0,0,0,0,0
2021/09/29,21:06:00,-5.4,-6.01,-5.06,-6.29,0,0,0,0,0,0,0,0
2021/09/29,21:06:05,-5.31,-5.87,-5.01,-6.36,0,0,0,0,0,0,0,0
2021/09/29,21:06:10,-5.41,-5.96,-4.94,-6.32,0,0,0,0,0,0,0,0
2021/09/29,21:06:15,-5.23,-5.99,-5.13,-6.34,0,0,0,0,0,0,0,0
2021/09/29,21:06:20,-5.29,-5.85,-5.01,-6.43,0,0,0,0,0,0,0,0
2021/09/29,21:06:25,-5.34,-5.96,-4.94,-6.3,0,0,0,0,0,0,0,0
2021/09/29,21:06:30,-5.19,-5.97,-5.15,-6.34,0,0,0,0,0,0,0,0
2021/09/29,21:06:35,-5.23,-5.89,-4.97,-6.33,0,0,0,0,0,0,0,0
2021/09/29,21:06:40,-5.3,-6.03,-4.94,-6.29,0,0,0,0,0,0,0,0
2021/09/29,21:06:45,-5.15,-5.96,-5.13,-6.37,0,0,0,0,0,0,0,0
2021/09/29,21:06:50,-5.22,-5.87,-4.92,-6.37,0,0,0,0,0,0,0,0
2021/09/29,21:06:55,-5.29,-6.03,-4.94,-6.32,0,0,0,0,0,0,0,0
2021/09/29,21:07:00,-5.19,-5.94,-4.99,-6.41,0,0,0,0,0,0,0,0
2021/09/29,21:07:05,-5.34,-5.89,-4.8,-6.4,0,0,0,0,0,0,0,0
2021/09/29,21:07:10,-5.29,-6.01,-4.93,-6.33,0,0,0,0,0,0,0,0
2021/09/29,21:07:15,-5.19,-5.9,-4.97,-6.44,0,0,0,0,0,0,0,0
2021/09/29,21:07:20,-5.33,-5.87,-4.79,-6.39,0,0,0,0,0,0,0,0
2021/09/29,21:07:25,-5.29,-5.94,-4.93,-6.36,0,0,0,0,0,0,0,0
2021/09/29,21:07:30,-5.19,-5.8,-4.97,-6.43,0,0,0,0,0,0,0,0
2021/09/29,21:07:35,-5.31,-5.85,-4.76,-6.33,0,0,0,0,0,0,0,0
2021/09/29,21:07:40,-5.26,-5.9,-5,-6.3,0,0,0,0,0,0,0,0
2021/09/29,21:07:45,-5.17,-5.79,-4.96,-6.34,0,0,0,0,0,0,0,0
2021/09/29,21:07:50,-5.27,-5.86,-4.9,-6.32,0,0,0,0,0,0,0,0
2021/09/29,21:07:55,-5.1,-5.9,-5.1,-6.29,0,0,0,0,0,0,0,0
2021/09/29,21:08:00,-5.16,-5.78,-4.94,-6.36,0,0,0,0,0,0,0,0
2021/09/29,21:08:05,-5.24,-5.87,-4.92,-6.27,0,0,0,0,0,0,0,0
2021/09/29,21:08:10,-5.09,-5.89,-5.08,-6.29,0,0,0,0,0,0,0,0
2021/09/29,21:08:15,-5.13,-5.8,-4.93,-6.27,0,0,0,0,0,0,0,0
2021/09/29,21:08:20,-5.23,-5.96,-4.87,-6.19,0,0,0,0,0,0,0,0
2021/09/29,21:08:25,-5.16,-5.8,-4.92,-6.29,0,0,0,0,0,0,0,0
2021/09/29,21:08:30,-5.2,-5.87,-4.87,-6.19,0,0,0,0,0,0,0,0
2021/09/29,21:08:35,-5.13,-5.82,-4.9,-6.26,0,0,0,0,0,0,0,0
2021/09/29,21:08:40,-5.29,-5.8,-4.73,-6.2,0,0,0,0,0,0,0,0
2021/09/29,21:08:45,-5.22,-5.93,-4.85,-6.11,0,0,0,0,0,0,0,0
2021/09/29,21:08:50,-5.15,-5.79,-4.87,-6.26,0,0,0,0,0,0,0,0
2021/09/29,21:08:55,-5.39,-5.78,-4.71,-6.18,0,0,0,0,0,0,0,0
2021/09/29,21:09:00,-5.32,-5.83,-4.93,-6.15,0,0,0,0,0,0,0,0
2021/09/29,21:09:05,-5.24,-5.69,-4.89,-6.22,0,0,0,0,0,0,0,0
2021/09/29,21:09:10,-5.39,-5.78,-4.69,-6.15,0,0,0,0,0,0,0,0
2021/09/29,21:09:15,-5.26,-5.82,-4.94,-6.15,0,0,0,0,0,0,0,0
2021/09/29,21:09:20,-5.21,-5.68,-4.89,-6.22,0,0,0,0,0,0,0,0
2021/09/29,21:09:25,-5.31,-5.78,-4.83,-6.16,0,0,0,0,0,0,0,0
2021/09/29,21:09:30,-5.17,-5.8,-5.01,-6.18,0,0,0,0,0,0,0,0
2021/09/29,21:09:35,-5.19,-5.68,-4.89,-6.25,0,0,0,0,0,0,0,0
2021/09/29,21:09:40,-5.28,-5.79,-4.82,-6.15,0,0,0,0,0,0,0,0
2021/09/29,21:09:45,-5.14,-5.8,-5.01,-6.16,0,0,0,0,0,0,0,0
2021/09/29,21:09:50,-5.18,-5.72,-4.85,-6.16,0,0,0,0,0,0,0,0
2021/09/29,21:09:55,-5.25,-5.86,-4.8,-6.09,0,0,0,0,0,0,0,0
2021/09/29,21:10:00,-5.11,-5.79,-4.99,-6.15,0,0,0,0,0,0,0,0
2021/09/29,21:10:05,-5.17,-5.72,-4.79,-6.15,0,0,0,0,0,0,0,0
2021/09/29,21:10:10,-5.24,-5.85,-4.8,-6.09,0,0,0,0,0,0,0,0
2021/09/29,21:10:15,-5.15,-5.78,-4.86,-6.19,0,0,0,0,0,0,0,0
2021/09/29,21:10:20,-5.29,-5.72,-4.68,-6.18,0,0,0,0,0,0,0,0
2021/09/29,21:10:25,-5.24,-5.83,-4.79,-6.13,0,0,0,0,0,0,0,0
2021/09/29,21:10:30,-5.17,-5.75,-4.83,-6.22,0,0,0,0,0,0,0,0
2021/09/29,21:10:35,-5.29,-5.7,-4.66,-6.2,0,0,0,0,0,0,0,0
2021/09/29,21:10:40,-5.25,-5.79,-4.78,-6.18,0,0,0,0,0,0,0,0
2021/09/29,21:10:45,-5.15,-5.63,-4.83,-6.27,0,0,0,0,0,0,0,0
2021/09/29,21:10:50,-5.28,-5.69,-4.65,-6.22,0,0,0,0,0,0,0,0
2021/09/29,21:10:55,-5.22,-5.75,-4.8,-6.23,0,0,0,0,0,0,0,0
2021/09/29,21:11:00,-5.14,-5.62,-4.83,-6.29,0,0,0,0,0,0,0,0
2021/09/29,21:11:05,-5.26,-5.66,-4.73,-6.27,0,0,0,0,0,0,0,0
2021/09/29,21:11:10,-5.07,-5.7,-4.96,-6.27,0,0,0,0,0,0,0,0
2021/09/29,21:11:15,-5.11,-5.59,-4.83,-6.32,0,0,0,0,0,0,0,0
2021/09/29,21:11:20,-5.22,-5.63,-4.75,-6.29,0,0,0,0,0,0,0,0
2021/09/29,21:11:25,-5.05,-5.69,-4.96,-6.27,0,0,0,0,0,0,0,0
2021/09/29,21:11:30,-5.07,-5.58,-4.83,-6.3,0,0,0,0,0,0,0,0
2021/09/29,21:11:35,-5.14,-5.73,-4.76,-6.22,0,0,0,0,0,0,0,0
2021/09/29,21:11:40,-5.01,-5.68,-4.96,-6.27,0,0,0,0,0,0,0,0
2021/09/29,21:11:45,-5.04,-5.58,-4.82,-6.29,0,0,0,0,0,0,0,0
2021/09/29,21:11:50,-5.12,-5.73,-4.76,-6.2,0,0,0,0,0,0,0,0
2021/09/29,21:11:55,-4.97,-5.68,-4.92,-6.26,0,0,0,0,0,0,0,0
2021/09/29,21:12:00,-5.12,-5.62,-4.64,-6.25,0,0,0,0,0,0,0,0
2021/09/29,21:12:05,-5.11,-5.73,-4.73,-6.19,0,0,0,0,0,0,0,0
2021/09/29,21:12:10,-5.04,-5.54,-4.8,-6.3,0,0,0,0,0,0,0,0
2021/09/29,21:12:15,-5.12,-5.62,-4.75,-6.23,0,0,0,0,0,0,0,0
2021/09/29,21:12:20,-4.97,-5.65,-4.93,-6.25,0,0,0,0,0,0,0,0
2021/09/29,21:12:25,-5.03,-5.52,-4.8,-6.29,0,0,0,0,0,0,0,0
2021/09/29,21:12:30,-5.11,-5.63,-4.75,-6.18,0,0,0,0,0,0,0,0
2021/09/29,21:12:35,-4.97,-5.63,-4.92,-6.19,0,0,0,0,0,0,0,0
2021/09/29,21:12:40,-5.01,-5.56,-4.73,-6.16,0,0,0,0,0,0,0,0
2021/09/29,21:12:45,-5.1,-5.7,-4.72,-6.11,0,0,0,0,0,0,0,0
2021/09/29,21:12:50,-4.96,-5.62,-4.93,-6.15,0,0,0,0,0,0,0,0
2021/09/29,21:12:55,-5.03,-5.58,-4.68,-6.13,0,0,0,0,0,0,0,0
2021/09/29,21:13:00,-5.1,-5.7,-4.71,-6.05,0,0,0,0,0,0,0,0
2021/09/29,21:13:05,-5,-5.62,-4.75,-6.11,0,0,0,0,0,0,0,0
2021/09/29,21:13:10,-5.15,-5.58,-4.57,-6.09,0,0,0,0,0,0,0,0
2021/09/29,21:13:15,-5.1,-5.68,-4.69,-6.02,0,0,0,0,0,0,0,0
2021/09/29,21:13:20,-5,-5.59,-4.73,-6.13,0,0,0,0,0,0,0,0
2021/09/29,21:13:25,-5.15,-5.55,-4.55,-6.09,0,0,0,0,0,0,0,0
2021/09/29,21:13:30,-5.11,-5.62,-4.68,-6.06,0,0,0,0,0,0,0,0
2021/09/29,21:13:35,-5.03,-5.48,-4.73,-6.15,0,0,0,0,0,0,0,0
2021/09/29,21:13:40,-5.17,-5.54,-4.54,-6.06,0,0,0,0,0,0,0,0
2021/09/29,21:13:45,-5.11,-5.61,-4.69,-6.04,0,0,0,0,0,0,0,0
2021/09/29,21:13:50,-5.01,-5.45,-4.72,-6.09,0,0,0,0,0,0,0,0
2021/09/29,21:13:55,-5.14,-5.49,-4.61,-6.08,0,0,0,0,0,0,0,0
2021/09/29,21:14:00,-4.96,-5.55,-4.83,-6.06,0,0,0,0,0,0,0,0
2021/09/29,21:14:05,-5,-5.42,-4.71,-6.11,0,0,0,0,0,0,0,0
2021/09/29,21:14:10,-5.11,-5.49,-4.64,-6.08,0,0,0,0,0,0,0,0
2021/09/29,21:14:15,-4.94,-5.54,-4.82,-6.06,0,0,0,0,0,0,0,0
2021/09/29,21:14:20,-4.96,-5.42,-4.71,-6.08,0,0,0,0,0,0,0,0
2021/09/29,21:14:25,-5,-5.58,-4.65,-6.02,0,0,0,0,0,0,0,0
2021/09/29,21:14:30,-4.89,-5.52,-4.82,-6.09,0,0,0,0,0,0,0,0
2021/09/29,21:14:35,-4.94,-5.42,-4.69,-6.09,0,0,0,0,0,0,0,0
2021/09/29,21:14:40,-5.04,-5.56,-4.61,-6.05,0,0,0,0,0,0,0,0
2021/09/29,21:14:45,-5.08,-5.45,-4.5,-6.09,0,0,0,0,0,0,0,0
2021/09/29,21:14:50,-4.94,-5.4,-4.68,-6.15,0,0,0,0,0,0,0,0
2021/09/29,21:14:55,-5.01,-5.51,-4.66,-6.06,0,0,0,0,0,0,0,0
2021/09/29,21:15:00,-5.07,-5.42,-4.58,-6.11,0,0,0,0,0,0,0,0
2021/09/29,21:15:05,-4.93,-5.37,-4.66,-6.15,0,0,0,0,0,0,0,0
2021/09/29,21:15:10,-4.87,-5.48,-4.8,-6.09,0,0,0,0,0,0,0,0
2021/09/29,21:15:15,-5.05,-5.42,-4.59,-6.13,0,0,0,0,0,0,0,0
2021/09/29,21:15:20,-4.91,-5.48,-4.65,-6.13,0,0,0,0,0,0,0,0
2021/09/29,21:15:25,-5.08,-5.42,-4.45,-6.09,0,0,0,0,0,0,0,0
2021/09/29,21:15:30,-5,-5.55,-4.58,-6.04,0,0,0,0,0,0,0,0
2021/09/29,21:15:35,-5.03,-5.42,-4.64,-6.13,0,0,0,0,0,0,0,0
2021/09/29,21:15:40,-5.16,-5.42,-4.45,-6.09,0,0,0,0,0,0,0,0
2021/09/29,21:15:45,-5.1,-5.47,-4.66,-6.09,0,0,0,0,0,0,0,0
2021/09/29,21:15:50,-5.02,-5.35,-4.65,-6.16,0,0,0,0,0,0,0,0
2021/09/29,21:15:55,-5.16,-5.41,-4.44,-6.09,0,0,0,0,0,0,0,0
2021/09/29,21:16:00,-5.06,-5.44,-4.71,-6.11,0,0,0,0,0,0,0,0
2021/09/29,21:16:05,-4.99,-5.34,-4.65,-6.18,0,0,0,0,0,0,0,0
2021/09/29,21:16:10,-5.1,-5.42,-4.58,-6.12,0,0,0,0,0,0,0,0
2021/09/29,21:16:15,-4.93,-5.44,-4.76,-6.13,0,0,0,0,0,0,0,0
2021/09/29,21:16:20,-4.99,-5.31,-4.64,-6.19,0,0,0,0,0,0,0,0
2021/09/29,21:16:25,-5.09,-5.42,-4.58,-6.12,0,0,0,0,0,0,0,0
2021/09/29,21:16:30,-4.92,-5.44,-4.78,-6.13,0,0,0,0,0,0,0,0
2021/09/29,21:16:35,-4.96,-5.35,-4.64,-6.13,0,0,0,0,0,0,0,0
2021/09/29,21:16:40,-5.05,-5.51,-4.58,-6.05,0,0,0,0,0,0,0,0
2021/09/29,21:16:45,-4.91,-5.42,-4.76,-6.09,0,0,0,0,0,0,0,0
2021/09/29,21:16:50,-4.95,-5.35,-4.61,-6.09,0,0,0,0,0,0,0,0
2021/09/29,21:16:55,-5.05,-5.49,-4.57,-6.01,0,0,0,0,0,0,0,0
2021/09/29,21:17:00,-4.91,-5.44,-4.66,-6.02,0,0,0,0,0,0,0,0
2021/09/29,21:17:05,-5.07,-5.4,-4.44,-6.02,0,0,0,0,0,0,0,0
2021/09/29,21:17:10,-5.03,-5.49,-4.55,-5.98,0,0,0,0,0,0,0,0
2021/09/29,21:17:15,-4.91,-5.42,-4.64,-6.04,0,0,0,0,0,0,0,0
2021/09/29,21:17:20,-5.1,-5.38,-4.43,-6.05,0,0,0,0,0,0,0,0
2021/09/29,21:17:25,-4.89,-5.42,-4.72,-6.06,0,0,0,0,0,0,0,0
2021/09/29,21:17:30,-5.13,-5.37,-4.5,-6.09,0,0,0,0,0,0,0,0
2021/09/29,21:17:35,-4.95,-5.41,-4.73,-6.08,0,0,0,0,0,0,0,0
2021/09/29,21:17:40,-4.98,-5.28,-4.61,-6.15,0,0,0,0,0,0,0,0
2021/09/29,21:17:45,-5.07,-5.41,-4.54,-6.04,0,0,0,0,0,0,0,0
2021/09/29,21:17:50,-4.93,-5.42,-4.73,-6.05,0,0,0,0,0,0,0,0
2021/09/29,21:17:55,-5,-5.3,-4.59,-6.09,0,0,0,0,0,0,0,0
2021/09/29,21:18:00,-5.1,-5.38,-4.54,-6.06,0,0,0,0,0,0,0,0
2021/09/29,21:18:05,-4.95,-5.42,-4.72,-6.04,0,0,0,0,0,0,0,0
2021/09/29,21:18:10,-4.99,-5.3,-4.61,-6.08,0,0,0,0,0,0,0,0
2021/09/29,21:18:15,-5.05,-5.45,-4.54,-5.97,0,0,0,0,0,0,0,0
2021/09/29,21:18:20,-4.93,-5.41,-4.72,-6.02,0,0,0,0,0,0,0,0
2021/09/29,21:18:25,-4.98,-5.3,-4.58,-6.01,0,0,0,0,0,0,0,0
2021/09/29,21:18:30,-5.06,-5.45,-4.54,-5.92,0,0,0,0,0,0,0,0
2021/09/29,21:18:35,-4.91,-5.41,-4.69,-5.99,0,0,0,0,0,0,0,0
2021/09/29,21:18:40,-5.09,-5.35,-4.43,-6.01,0,0,0,0,0,0,0,0
2021/09/29,21:18:45,-5.06,-5.45,-4.52,-5.92,0,0,0,0,0,0,0,0
2021/09/29,21:18:50,-4.91,-5.42,-4.65,-5.98,0,0,0,0,0,0,0,0
2021/09/29,21:18:55,-5.09,-5.35,-4.4,-5.98,0,0,0,0,0,0,0,0
2021/09/29,21:19:00,-5.09,-5.48,-4.52,-5.91,0,0,0,0,0,0,0,0
2021/09/29,21:19:05,-5.02,-5.37,-4.54,-6.05,0,0,0,0,0,0,0,0
2021/09/29,21:19:10,-5.1,-5.35,-4.38,-5.99,0,0,0,0,0,0,0,0
2021/09/29,21:19:15,-5.1,-5.48,-4.5,-5.88,0,0,0,0,0,0,0,0
2021/09/29,21:19:20,-5.02,-5.35,-4.54,-6.05,0,0,0,0,0,0,0,0
2021/09/29,21:19:25,-5.16,-5.35,-4.37,-5.98,0,0,0,0,0,0,0,0
2021/09/29,21:19:30,-5.1,-5.4,-4.58,-5.99,0,0,0,0,0,0,0,0
2021/09/29,21:19:35,-5.03,-5.31,-4.54,-6.04,0,0,0,0,0,0,0,0
2021/09/29,21:19:40,-5.17,-5.34,-4.36,-5.97,0,0,0,0,0,0,0,0
2021/09/29,21:19:45,-5.09,-5.37,-4.59,-5.98,0,0,0,0,0,0,0,0
2021/09/29,21:19:50,-5.02,-5.28,-4.54,-5.99,0,0,0,0,0,0,0,0
2021/09/29,21:19:55,-5.1,-5.37,-4.5,-5.97,0,0,0,0,0,0,0,0
